arquivo,tipo,classificacao,duracao_s,primeira_palavra,ultima_palavra,motivo,erro,energia_borda_ini_db,energia_borda_fim_db,ffmpeg_sil_inicio_ms,ffmpeg_sil_fim_ms,ffmpeg_status
BOLETIM_RADIO_TJRN_19_02_2026_B8_CONDENACAO_ROUBO_COM_ARMA_CORPO.mp3,CORPO,OK,41.95,A,local.,,,-120.0,-34.3,0,0,ok
BOLETIM_RADIO_TJRN_20_02_2026_B10_MPRN_CAPACITACAO_PROMOCAO_GESTAO_MUNICIPAL__CORPO.mp3,CORPO,OK,59.91,O,municipal,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-34.6,0,0,ok
BOLETIM_RADIO_TJRN_20_02_2026_B7_DPERN_DECISAO_PROFISSIONAL_APOIO_CORPO.mp3,CORPO,OK,48.67,A,especializado.,,,-120.0,-31.1,0,0,ok
BOLETIM_RADIO_TJRN_20_02_2026_B8_DPERN_NUCLEO_MACAIBA_PROCESSO_SELETIVO__CORPO.mp3,CORPO,OK,49.72,A,reais,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-35.3,-34.4,0,0,ok
BOLETIM_RADIO_TJRN_20_02_2026_B9_TRTRN_REVERTIDA_DEMISSAO_JUSTA_CAUSA_CORPO.mp3,CORPO,OK,63.34,A,suspensões.,,,-120.0,-34.9,0,0,ok
BOLETIM_RADIO_TJRN_23_02_2026_B1_TJRN_LAUDO_MEDICO_ASSISTENTE_CORPO.mp3,CORPO,RESIDUO_SILENCIO,234.72,A,Leite.,silêncio de 140150ms no fim (possível resíduo),,-27.2,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_23_02_2026_B3_TJRN_PLANO_SAUDE_CUSTEAR_TRATAMENTO_CORPO.mp3,CORPO,RESIDUO_SILENCIO,226.85,A,.info,"CORPO sem pontuação final (fraco, isolado — checar manualmente); silêncio de 118750ms no fim (possível resíduo)",,-25.3,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_23_02_2026_B6_FORNECIMENTO_ENERGIA_ESCOLAS_CORPO.mp3,CORPO,RESIDUO_SILENCIO,234.53,Os,Norte.,silêncio de 116260ms no fim (possível resíduo),,-22.9,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_23_02_2026_B8_COSERN_DANOS_MORAIS_CORPO.mp3,CORPO,POSSIVEL_ALUCINACAO_WHISPER,234.4,O,.org,texto bate com padrão de alucinação: 'O quinto juizado especial civil da comarca de Natal julgou parcialmente proceden',,,,,,
BOLETIM_RADIO_TJRN_24_02_2026_B1_TJRN_SAO_JOSE_PROCESSO_SELETIVO__CORPO.mp3,CORPO,OK,41.99,A,Norte.,,,-35.5,-38.2,0,0,ok
BOLETIM_RADIO_TJRN_24_02_2026_B4_TJRN_IMOBILIARIA_CONDENADA__CORPO.mp3,CORPO,RESIDUO_SILENCIO,227.9,A,Norte,"CORPO sem pontuação final (fraco, isolado — checar manualmente); silêncio de 165360ms no fim (possível resíduo)",,-22.5,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_24_02_2026_B7_ESMARN_CURSO_PLANILHAS_ELETRONICAS__CORPO.mp3,CORPO,OK,58.01,A,eletrônicas.,,,-35.7,-35.2,0,0,ok
BOLETIM_RADIO_TJRN_24_02_2026_B9_MPRN_UFRN_SEMINARIO_POLITICAS_PUBLICAS__CORPO.mp3,CORPO,OK,72.41,O,convidado.,,,-120.0,-34.1,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2026_B1_TJRN_ESTADO_REALIZE_PROCEDIMENTO_MEDICO__CORPO.mp3,CORPO,OK,54.98,Poder,quadro.,,,-22.6,-35.7,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2026_B3_TJRN_REDE_SOCIAL_DEVE_EXCLUIR_CORPO.mp3,CORPO,OK,49.84,A,judicial.,,,-23.0,-35.1,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2026_B6_SESSAO_HIBRIDA_CRIMINAL_2_03_CORPO.mp3,CORPO,OK,14.21,O,Criminal.,,,-40.8,-21.3,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2026_B9_MEDICAMENTO_ANEMIA_FALCIFORME_CORPO.mp3,CORPO,OK,77.37,A,médicos.,,,-22.7,-22.5,0,0,ok
BOLETIM_RADIO_TJRN_27_02_2026_B10_ESMARN_NOVO_SITE_CORPO.mp3,CORPO,OK,61.44,O,público.,,,-120.0,-32.2,0,0,ok
BOLETIM_RADIO_TJRN_27_02_2026_B4_JUSTICA_REABRE_PREGAO_ELETRONICO_NATAL_CORPO.mp3,CORPO,OK,65.85,A,edital.,,,-120.0,-18.7,0,0,ok
BOLETIM_RADIO_TJRN_27_02_2026_B5_PERFIL_DE_VENDAS_DEVE_SER_REATIVADO_CORPO.mp3,CORPO,POSSIVEL_ALUCINACAO_WHISPER,101.05,A,Norte.,texto bate com padrão de alucinação: 'A testeira Camaracível do Tribunal de Justiça do Rio Grande do Norte determinou ',,,,,,
BOLETIM_RADIO_TJRN_27_02_2026_B6_ABERTURA_ESTAGIO_20_NATAL_CORPO.mp3,CORPO,OK,48.24,A,transporte.,,,-25.0,-35.7,0,0,ok
