arquivo,tipo,classificacao,duracao_s,primeira_palavra,ultima_palavra,motivo,erro,energia_borda_ini_db,energia_borda_fim_db,ffmpeg_sil_inicio_ms,ffmpeg_sil_fim_ms,ffmpeg_status
BOLETIM_RADIO_TJRN_22_04_2026_B10_MPRN_RECOMENDA_RETIRADA_PLACAS_AREZ_CORPO.mp3,CORPO,OK,60.2,concentradas,obra.,,,-22.4,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_22_04_2026_B2_ENCERRAMENTO_REGISTRE_SE_CORPO.mp3,CORPO,OK,53.1,A,relevantes.,,,-120.0,-20.9,0,0,ok
BOLETIM_RADIO_TJRN_22_04_2026_B8_ESTAGIO_POS_JOAO_CAMARA_CORPO.mp3,CORPO,OK,56.02,É,administrativa.,,,-120.0,-51.6,0,0,ok
BOLETIM_RADIO_TJRN_22_04_2026_B9_TRTRN_CONTRATO_INTERMITENTE_FALHA_CTPS_CORPO.mp3,CORPO,OK,48.72,No,inatividade.,,,-29.4,-80.8,0,0,ok
BOLETIM_RADIO_TJRN_23_04_2026_B2_DANOS_MORAIS_MESA_MADEIRA_CORPO.mp3,CORPO,OK,25.36,A,meses.,,,-26.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_23_04_2026_B5_EMPRESA_ONIBUS_CONDENACAO_CORPO.mp3,CORPO,OK,69.08,De,consumerista,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-36.8,0,0,ok
BOLETIM_RADIO_TJRN_23_04_2026_B7_TCE_RN_TREINAMENTO_GESTORES_TRANSPARENCIA__CORPO.mp3,CORPO,OK,51.24,No,ocorridas,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-22.8,-33.8,0,0,ok
BOLETIM_RADIO_TJRN_23_04_2026_B8_MPRN_RECOMENDA_REGULARIZACAO_LIXO_CORPO.mp3,CORPO,OK,33.29,O,locais.,,,-27.5,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_24_04_2026_B1_ATRASO_TRANSPORTE_INDENIZACAO_CORPO.mp3,CORPO,OK,69.66,fundando,fortuito.,,,-21.9,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_24_04_2026_B2_BLOQUEIO_INDEVIDO_APLICATIVO_CORPO.mp3,CORPO,OK,62.59,Na,técnico...,,,-120.0,-36.5,0,0,ok
BOLETIM_RADIO_TJRN_24_04_2026_B5_REGULARIZACAO_EMPREENDIMENTO_PONTA_NEGRA_CORPO.mp3,CORPO,OK,54.26,incluindo,empreendimento.,,,-21.6,-43.9,0,0,ok
BOLETIM_RADIO_TJRN_24_04_2026_B7_TRT_DIALOGO_CONCILIACAO_CORPO.mp3,CORPO,OK,47.88,Aconteceu,portas.,,,-25.7,-24.5,0,0,ok
BOLETIM_RADIO_TJRN_27_04_2026_B1_PLANO_SAUDE_CIRURGIA_BARIATRICA_CORPO.mp3,CORPO,OK,44.23,e,reparador,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-24.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_27_04_2026_B4_CORTE_LUZ_SISTEMA_SOLAR_CORPO.mp3,CORPO,OK,39.17,e,ano.,,,-26.5,-44.5,0,0,ok
BOLETIM_RADIO_TJRN_27_04_2026_B6_ESTAGIO_JARDIM_PIRANHAS_CORPO.mp3,CORPO,OK,23.06,ou,semanais.,,,-120.0,-63.5,0,0,ok
BOLETIM_RADIO_TJRN_27_04_2026_B8_TJRN_SESSAO_ORDINARIA_HIBRIDA__CORPO.mp3,CORPO,OK,27.93,O,Virtual.,,,-43.8,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_28_04_2026_B10_TJRN_COOPERACAO_TECNICA_CORPO.mp3,CORPO,OK,46.92,Foi,Panema.,,,-57.4,-120.0,0,0,ok
