arquivo,tipo,classificacao,duracao_s,primeira_palavra,ultima_palavra,motivo,erro,energia_borda_ini_db,energia_borda_fim_db,ffmpeg_sil_inicio_ms,ffmpeg_sil_fim_ms,ffmpeg_status
BOLETIM_RADIO_TJRN_16_03_2026_B8_TJRN_CAMPANHA_CRIANCA_NAO_NAMORA__CABECA.mp3,CABECA,OK,7.58,Campanha,Miguel.,,,-120.0,-32.6,0,0,ok
BOLETIM_RADIO_TJRN_17_03_2026_B1_TJRN_NEGA_DECISAO_DANO_MORAL__CABECA.mp3,CABECA,OK,4.32,Decisão,indevidos.,,,-51.6,-34.9,0,0,ok
BOLETIM_RADIO_TJRN_17_03_2026_B4_TJRN_EXECUCAO_FISCAL_TRIBUTARIA__CABECA.mp3,CABECA,OK,8.92,A,direito.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_17_03_2026_B5_TJRN_PROMOVE_CURSO_MAGISTRADOS__CABECA.mp3,CABECA,OK,6.13,JJRN,doção.,,,-120.0,-25.2,0,0,ok
BOLETIM_RADIO_TJRN_17_03_2026_B6_TJRN_AULA_INAUGURAL_DINTER__CABECA.mp3,CABECA,POSSIVEL_ALUCINACAO_WHISPER,1.59,Legendas,.org,texto bate com padrão de alucinação: 'Legendas pela comunidade de Amara.org',,,,,,
BOLETIM_RADIO_TJRN_18_03_2026_B10_FALHA_CONSTRUCAO_TERRENO_CABECA.mp3,CABECA,OK,8.54,O,construções.,,,-120.0,-48.8,0,0,ok
BOLETIM_RADIO_TJRN_18_03_2026_B4_TJRN_CONDENA_HOMEM_EXTORSAO__CABECA.mp3,CABECA,OK,11.29,A,Mossoró.,,,-51.8,-49.5,0,0,ok
BOLETIM_RADIO_TJRN_18_03_2026_B7_TRTRN_CONVENIO_PREFEITURAS__CABECA.mp3,CABECA,OK,8.18,TRTRN,março.,,,-120.0,-31.2,0,0,ok
BOLETIM_RADIO_TJRN_18_03_2026_B9_CONDENACAO_PREJUIZOS_COLISAO_CABECA.mp3,CABECA,OK,12.74,O,Natal.,,,-120.0,-50.8,0,0,ok
BOLETIM_RADIO_TJRN_19_03_2026_B10_DECISAO_PENA_JUSTA_CABECA.mp3,CABECA,OK,15.15,A,prisões.,,,-41.8,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_19_03_2026_B5_ESTAGIO_JUIZADOS_ESPECIAIS_CABECA.mp3,CABECA,OK,4.57,Os,Norte,,,-40.6,-45.1,0,0,ok
