arquivo,tipo,classificacao,duracao_s,primeira_palavra,ultima_palavra,motivo,erro,energia_borda_ini_db,energia_borda_fim_db,ffmpeg_sil_inicio_ms,ffmpeg_sil_fim_ms,ffmpeg_status
BOLETIM_RADIO_TJRN_26_07_2026_B4_TJRN_PLANO_SAUDE_NOTIFICACOES_NJUD_1932_CABECA.mp3,CABECA,OK,7.19,Plano,beneficiário.,,,-120.0,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B5_TJRN_EX_FUNCIONARIO_EMPRESA_CONDENADO_NJUD_1932_CABECA.mp3,CABECA,CORTADO,0.2,E...,E...,"energia de fala na borda final (-13.9 dBFS, piso -59.4); inicia com conectivo isolado: 'E...'; termina com conectivo isolado: 'E...'; CABEÇA muito curta (0.2s) — provável corte no início da manchete",,-59.4,-13.9,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B6_TJRN_DIVULGACAO_VIDEO_FALSAS_ACUSACOES_CABECA.mp3,CABECA,OK,8.17,DIVUGAÇÃO,MORADES,,,-120.0,-22.9,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B7_ESMARN_DINTER_NOVO_SEMESTRE_CABECA.mp3,CABECA,OK,5.33,De,fundamentais.,,,-49.2,-33.2,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B8_MPRN_RECOMENDA_ATENDIMENTO_JOVENS_AMEACADOS__CABECA.mp3,CABECA,OK,7.15,MPRN,morte.,,,-40.7,-30.7,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B9_MPRN_CONGRESSO_DEFESA_PATRIMONIO_PUBLICO_CABECA.mp3,CABECA,OK,8.54,4º,IA.,,,-40.5,-26.1,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2026_B10_MPRN_OPERACAO_BARAO_TRIGO__CABECA.mp3,CABECA,OK,6.91,Parão,dinheiro.,,,-65.7,-24.1,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2026_B1_TJRN_ACUSADOS_MORTE_EX_PREFEITO_JURI_NJUD_19333_CABECA.mp3,CABECA,CORTADO,2.06,Acusado,-prefeito...,CABEÇA muito curta (2.1s) — provável corte no início da manchete,,-43.1,-14.0,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2026_B2_TJRN_COMARCA_CAICO_RESPONSAVEL_INTERINO__CABECA.mp3,CABECA,OK,6.34,O,Norte.,,,-40.7,-27.3,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2026_B3_TJRN_VARA_EXECUCAO_FISCAL_PAUTA_ZERO_NJUD_1933_CABECA.mp3,CABECA,OK,8.19,Intavara,sociedade.,,,-40.5,-31.3,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2026_B4_TJRN_AVISO_SERVICOS_TIC_CABECA.mp3,CABECA,OK,5.55,Consulta,Tiki.,,,-40.0,-31.1,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2026_B5_TJRN_PESQUISA_PUBLICA_PLANEJAMENTO_ESTRATEGICO__CABECA.mp3,CABECA,OK,8.17,TJRNA,2032.,,,-31.7,-29.9,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2026_B6_TJRN_SESSAO_ORDEM_ARGUICAO_CANDIDATOS__CABECA.mp3,CABECA,OK,8.23,DJRN,cartórios.,,,-120.0,-23.9,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2026_B7_TJRN_CONDENA_UNIVERSIDADE_PARTICULAR_NJUD_1933_CABECA.mp3,CABECA,OK,7.56,Justiça,administrativas.,,,-40.7,-32.0,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2026_B8_TJRN_DETERMINA_PAGAMENTO_VERBA_INDENIZATORIA_NJUD_1933_CABECA.mp3,CABECA,OK,4.45,DJRN,saúde.,,,-40.7,-27.7,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2026_B9_MPRN_PRISAO_EX_MARIDO_MARIA_PENHA_CABECA.mp3,CABECA,CORTADO,10.35,Após,Natal.,"energia de fala na borda final (-14.6 dBFS, piso -29.5)",,-59.4,-14.6,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2026_B10_ESMARN_CURSO_EXECUCAO_PECUNIARIAS__CABECA.mp3,CABECA,OK,5.34,O,abertas.,,,-120.0,-24.7,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2026_B1_TJRN_HOMEM_SE_PASSA_SECRETARIO_EDUCACAO__CABECA.mp3,CABECA,OK,5.63,O,Moçoró.,,,-120.0,-19.8,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2026_B2_TJRN_FAMILIA_INDENIZADA_VOO_PORTO_ALEGRE__CABECA.mp3,CABECA,CORTADO,0.2,Um...,Um...,"energia de fala na borda final (-15.1 dBFS, piso -35.4); inicia com conectivo isolado: 'Um...'; termina com conectivo isolado: 'Um...'; CABEÇA muito curta (0.2s) — provável corte no início da manchete",,-35.4,-15.1,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2026_B3_TJRN_COMARCA_JARDIM_SERIDO_INTERINO__CABECA.mp3,CABECA,OK,6.04,O,branco.,,,-31.0,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2026_B4_TJRN_EDITAIS_COM_ALTERACOES__CABECA.mp3,CABECA,OK,7.22,BJterine,cartórios.,,,-35.4,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2026_B5_TJRN_PLANO_SAUDE_CONDENADO_CABECA.mp3,CABECA,OK,6.17,Plano,renal.,,,-40.5,-23.6,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2026_B6_TJRN_MOTORISTA_CONDENADO_ACIDENTE_CABECA.mp3,CABECA,OK,3.82,Motorista,Natal.,,,-36.1,-17.2,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B10_TRTRN_MOBILIZACAO_RODOVIARIA__CORPO.mp3,CORPO,OK,62.93,O,trabalho.,,,-26.6,-20.1,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B1_MUTIRAO_POP_RUA_JUD_NJUD_1929_CORPO.mp3,CORPO,OK,49.52,Pessoas,prévia.,,,-23.0,-29.7,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B2_TJRN_PENAS_PECUNIARIAS_NISIA_FLORESTA_NJUD_1929_CORPO.mp3,CORPO,OK,57.87,O,ecossistemas.,,,-23.8,-30.2,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B3_TJRN_LITERATURA_CARCERE_FLIP_2026_CORPO.mp3,CORPO,OK,53.8,A,Norte.,,,-31.1,-32.1,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B4_ESTAGIO_VARA_EXECUCAO_MOSSORO_CORPO.mp3,CORPO,OK,48.38,A,classificatório.,,,-22.7,-29.2,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B5_CONDENACAO_OFICINA_SERVICO_DEFEITUOSO_NJUD_1929_CORPO.mp3,CORPO,OK,42.03,Oitavo,abusiva.,,,-22.9,-21.0,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B6_TJRN_MANTIDA_CONDENACAO_TRAFICO_REDES_SOCIAIS_NJUD_1929_CORPO.mp3,CORPO,OK,52.08,A,2023.,,,-63.1,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B6_TJRN_RESPONSAVEL_INTERINO_LUIS_GOMES_CORPO.mp3,CORPO,OK,49.9,A,-RN,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-26.1,-34.3,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B7_TJRN_VARA_FAZENDA_HOMOLOGA_RESULTADO_CORPO.mp3,CORPO,OK,31.7,Há,Ferreira.,,,-21.4,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B8_TJRN_1_CAMARA_SESSAO_EXTRAORDINARIA__CORPO.mp3,CORPO,OK,32.49,Presidente,virtual.,,,-35.0,-33.2,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B9_DPERN_DECISAO_REFORMA_CENTRO_QUEIMADO_CORPO.mp3,CORPO,OK,70.05,A,"determinações,","CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-22.7,-18.8,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B10_TRERN_SISTEMA_DE_DENUNCIAS__CORPO.mp3,CORPO,OK,41.12,O,eleições.,,,-26.5,-32.4,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B1_TJRN_SECRETARIA_AUDITORIA_INTERNA_FORUM__CORPO.mp3,CORPO,OK,61.13,A,ouvir.,,,-22.1,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B2_TJRN_CONQUISTA_PRIMEIRO_LUGAR_CONBRASCOM_NJUD_1929_CORPO.mp3,CORPO,OK,63.75,O,raça.,,,-23.4,-29.0,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B3_TJRN_LOCADORA_VEICULOS_CONDENADA_NJUD_1929_CORPO.mp3,CORPO,OK,64.1,O,alegando,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-22.8,-27.0,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B4_TJRN_DETERMINA_PLANO_AUTORIZAR_CIRURGIA_NJUD_1929_CORPO.mp3,CORPO,OK,49.43,Plano,Almeida.,,,-22.7,-23.4,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B5_TJRN_EXTINGUE_ACAO_LOTERIA_MUNICIPAL_CORPO.mp3,CORPO,OK,62.25,O,objeto.,,,-32.5,-34.3,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B6_TJRN_CONSUMIDOR_CANCELAMENTO_EMBARQUE_NJUD_1929_CORPO.mp3,CORPO,OK,60.69,Uma,pontos.,,,-21.3,-27.5,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B7_TJRN_MANTIDO_JURI_HOMICIDIO__CORPO.mp3,CORPO,OK,73.69,O,Ferreira.,,,-28.6,-23.0,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B8_ESMARN_INSCRICOES_ESTAGIO_LETRAS__CORPO.mp3,CORPO,OK,58.9,A,ESMARN.,,,-29.1,-31.9,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B9_MPRN_NOVA_SEDE_CENTRO_ATENCAO_SANTOS_REIS__CORPO.mp3,CORPO,OK,66.54,O,Saúde,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-22.5,-20.4,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B10_MPRN_ORIENTA_JARDIM_SERIDO_TAXI_CORPO.mp3,CORPO,OK,52.17,O,autorizações.,,,-48.3,-18.1,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B1_TJRN_PROJETO_ACESSIBILIDADE_FORUNS_NJUD_1930_CORPO.mp3,CORPO,OK,54.72,O,Tama.,,,-24.6,-34.8,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B2_TJRN_ETAPAS_DO_CONCURSO_CORPO.mp3,CORPO,OK,64.37,A,Meyden.,,,-53.2,-23.7,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B3_TJRN_MANTEM_CONDENACAO_APODI_NJUD_1930_CORPO.mp3,CORPO,OK,39.82,A,inegligeciado,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-25.9,-22.5,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B4_TJRN_OTICA_CONDENADA_NJUD_1930_CORPO.mp3,CORPO,OK,52.87,Apesar,Míriam.,,,-19.4,-24.5,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B5_TJRN_CONTRATO_DEPOSITO_ACAO_BANCO_CORPO.mp3,CORPO,OK,72.97,o,ouvir.,,,-28.9,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B6_TJRN_OPERADORA_CONDENADA_NJUD_1930_CORPO.mp3,CORPO,OK,62.52,Uma,uma,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-22.7,-19.9,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B7_TJRN_CGJ_MODERNIZACAO_AREA_CRIMINAL__CORPO.mp3,CORPO,OK,71.08,O,CGJ.,,,-61.4,-32.3,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B8_TJRN_PLENO_DEFINE_LISTA_TRIPLICE__CORPO.mp3,CORPO,OK,44.53,Na,Braga.,,,-22.7,-24.1,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B9_MPRN_RECOMENDACAO_ESTRUTURACAO_CONSELHO_CORPO.mp3,CORPO,POSSIVEL_ALUCINACAO_WHISPER,64.66,O,acalte.,"texto bate com padrão de alucinação: 'O Ministério Público do Rio Grande do Norte, por meio da quarta promotoria de ju'",,,,,,
BOLETIM_RADIO_TJRN_26_06_2026_B10_DPERN_QUILOMBOLAS_SAO_TOME_CORPO.mp3,CORPO,OK,65.17,A,a...,,,-36.7,-20.6,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B1_TJRN_COMARCA_MARTINS_EDITAL_PENAS_PECUNIARIAS__CORPO.mp3,CORPO,OK,49.01,Instituições,proposta.,,,-59.7,-26.0,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B2_TJRN_CONDENA_FRANQUIA_ODONTOLOGICA_NJUD_1931_CORPO.mp3,CORPO,OK,47.49,Uma,pedidos.,,,-23.4,-30.8,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B3_TJRN_LOCACAO_IMOVEL_PRECARIA_NJUD_1931_CORPO.mp3,CORPO,OK,60.65,O,contrato.,,,-59.9,-35.4,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B4_TJRN_PLATAFORMA_DIGITAL_NJUD_1931_CORPO.mp3,CORPO,OK,61.59,Nono,econômica.,,,-23.8,-31.7,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B5_TJRN_HOTEL_INDENIZADO_NJUD_1931_CORPO.mp3,CORPO,OK,69.34,Segundo,seleção.,,,-22.6,-25.6,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B6_TJRN_PADRASTO_ABUSA_ENTEADAS_RN_CORPO.mp3,CORPO,OK,63.31,O,si.,,,-22.8,-21.4,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B7_TJRN_COMITE_POPRUAJUD_CORPO.mp3,CORPO,OK,60.43,O,Defensoria...,,,-37.8,-33.0,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B8_TJRN_INSCRICOES_ABERTAS_CURSO_GESTAO_ESTRATEGICA__CORPO.mp3,CORPO,POSSIVEL_ALUCINACAO_WHISPER,82.07,Qualificação,aula.,texto bate com padrão de alucinação: 'Qualificação da gestão nas unidades judiciais contribui diretamente para uma pre',,,,,,
BOLETIM_RADIO_TJRN_26_06_2026_B9_OABRN_20_ANOS_MARIA_DA_PENHA_CORPO.mp3,CORPO,OK,48.39,Sancionada,violentômico.,,,-23.0,-23.1,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B10_TCERN_COMISSAO_PLANO_SEGURANCA_INSTITUCIONAL__CORPO.mp3,CORPO,OK,63.87,O,Tribunal.,,,-22.8,-28.6,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B1_TJRJ_SUPERLOTACAO_PRESIDIOS_NJUD_1932_CORPO.mp3,CORPO,OK,60.52,A,Presional.,,,-22.6,-24.3,0,0,ok
